Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Dan Smith,50+,2018SMIT42,25.68,28.11,28.22,25.43,26.11,25.43,26.63,https://www.facebook.com/events/1077792383124606/permalink/1086758255561352,
Mickey Doyle,40+,2021DOYL02,34.37,44.94,46.45,1:21.87,54.11,34.37,48.50,https://www.facebook.com/events/1077792383124606/permalink/1086321562271688,
Eric Dodson,40+,2021DODS01,1:12.90,53.43,1:27.50,51.35,1:29.17,51.35,1:11.28,https://www.facebook.com/events/1077792383124606/permalink/1082428245994353,
