Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Eric Dodson,40+,2021DODS01,15.43,14.51,15.58,DNF,12.64,12.64,15.17,https://www.facebook.com/events/1077792383124606/permalink/1082398655997312,
Ed Connell,<40,2018CONN04,16.24,16.85,14.20,15.37,14.84,14.20,15.48,https://www.facebook.com/events/1077792383124606/permalink/1081730752730769,
Mickey Doyle,40+,2021DOYL02,1:12.81,44.54,51.27,DNF,51.23,44.54,58.44,https://www.facebook.com/events/1077792383124606/permalink/1086861688884342,
