Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Yi-Wei Chen,40+,,34.38,37.22,37.58,43.33,54.83,34.38,39.38,https://www.facebook.com/events/4054783058080417/permalink/4064915270400529,
Enrymar Cisneros,<40,2013CISN01,35.14,41.71,42.34,26.97,1:01.39,26.97,39.73,https://www.facebook.com/events/4054783058080417/permalink/4067897546768968,
Jo Cocco,40+,2022COCC01,1:03.42,51.56,59.57,DNS,DNS,51.56,58.18,https://www.facebook.com/JoCocco/videos/550202553502142,Did extra solve as started first one two-handed.
Mickey Doyle,40+,2021DOYL02,1:05.96,1:16.49,58.14,DNS,DNS,58.14,1:06.86,https://www.facebook.com/events/4054783058080417/permalink/4067704156788307,
