Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Daniel Smith,50+,2018SMIT42,32.87,41.52,34.40,31.28,29.04,29.04,32.85,https://www.facebook.com/events/610415706564720/permalink/615679659371658,
Ed Connell,<40,2018CONN04,36.94,58.69,40.76,31.59,40.44,31.59,39.38,https://www.facebook.com/events/610415706564720/permalink/613844982888459,
