Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Shawn Boucké,<40,2016BOUC01,29,29,30,29,29.33,https://www.facebook.com/events/384201419918111/permalink/384798823191704,
David Roche,50+,2014ROCH07,29,31,31,29,30.33,https://www.facebook.com/events/384201419918111/permalink/387075212964065,
