Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Pete Lee,<40,2018LEEP04,3:57.79,3:45.23,3:48.73,3:45.23,3:50.58,https://www.facebook.com/events/498666361787423/permalink/507083974278995,
Chris Looney,<40,,4:12.00,4:19.16,4:36.43,4:12.00,4:22.53,https://www.facebook.com/chris.looney/videos/1152940618872253,
Dan Smith,50+,2018SMIT42,5:33.64,6:20.59,DNS,5:33.64,DNF,https://www.facebook.com/events/498666361787423/permalink/507492717571454,
