Name,Age,WCA ID,Solve 1 12,Solve 2 12,Solve 3 12,Solve 4 10,Solve 5 10,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,8.25,9.27,10.90,9.90,9.99,8.25,9.72,https://www.facebook.com/events/2004459553776098/permalink/2013200856235301,
Danielle Kay,40+,2023KAYD01,10.85,8.85,8.70,15.89,11.02,8.70,10.24,https://www.facebook.com/events/2004459553776098/permalink/2012417222980331,
Veronika Rose,40+,2024ROSE02,13.14,9.79,DNF,10.93,12.20,9.79,12.09,https://www.facebook.com/events/2004459553776098/permalink/2011994079689312,
