Name,Age,WCA ID,Solve 1 11,Solve 2 11,Solve 3 11,Solve 4 9,Solve 5 9,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,41.56,47.89,50.37,46.66,33.91,33.91,45.37,https://www.facebook.com/events/2004459553776098/permalink/2011398629748857,
Danielle Kay,40+,2023KAYD01,1:28.24,1:25.59,1:13.03,DNS,DNS,1:13.03,1:22.28,https://www.facebook.com/events/2004459553776098/permalink/2012301389658581,
