Name,Age,WCA ID,Solve 1 14,Solve 2 14,Solve 3 14,Solve 4 11,Solve 5 11,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,1:28.99,1:06.64,DNF,DNF,DNF,1:06.64,DNF,https://www.facebook.com/events/1245382577552740/permalink/1247660553991609,
Toby Chamberlain,50+,2022CHAM03,1:28.40,DNF,1:42.11,DNF,1:36.03,1:28.40,DNF,https://www.facebook.com/events/1245382577552740/permalink/1254948086596189,
Veronika Rose,40+,2024ROSE02,2:06.77,3:13.06,DNF,DNF,2:10.86,2:06.77,DNF,https://www.facebook.com/events/1245382577552740/permalink/1250504143707250,
Fred Johnson,<40,2006JOHN01,2:51.47,DNF,DNF,DNF,2:10.33,2:10.33,DNF,https://www.facebook.com/frederick.g.johnson/videos/2084727495799161,
