Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Enrymar Cisneros,<40,2013CISN01,8.14,7.47,8.24,9.77,9.51,7.47,8.63,https://www.facebook.com/events/430030294875923/permalink/437409447471341,
Vani Muthukrishnan,40+,2016MUTH05,7.94,7.97,9.96,10.97,13.38,7.94,9.63,https://www.facebook.com/events/430030294875923/permalink/435827617629524,
Daniel Smith,50+,2018SMIT42,10.39,9.85,19.22,8.37,12.42,8.37,10.88,https://www.facebook.com/events/430030294875923/permalink/437450004133952,
Ed Connell,<40,2018CONN04,8.97,18.59,17.85,11.05,14.41,8.97,14.44,https://www.facebook.com/events/430030294875923/permalink/437638837448402,
