Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Enrymar Cisneros,<40,2013CISN01,1:41.14,1:33.43,1:30.92,1:39.27,1:27.24,1:27.24,1:34.54,https://www.facebook.com/events/286026952942446/permalink/294520862093055,
Geoff Hartnell,40+,2017HART06,1:36.12,1:41.39,1:39.49,1:40.35,1:40.50,1:36.12,1:40.11,https://www.facebook.com/events/286026952942446/permalink/290936445784830,
