Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Andy Nicholls,40+,2015NICH04,5:20.40,5:14.28,6:30.05,5:14.28,5:41.58,https://www.facebook.com/events/284746466306313?view=permalink&id=285160832931543,
Geoff Hartnell,40+,2017HART06,6:26.96,5:39.36,5:52.01,5:39.36,5:59.44,https://www.facebook.com/events/284746466306313?view=permalink&id=285669486214011,
Pete Lee,<40,2018LEEP04,7:32.01,DNF,DNS,7:32.01,DNF,https://www.facebook.com/events/284746466306313?view=permalink&id=285013929612900,
