Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Enrymar Cisneros,<40,2013CISN01,3:27.50,3:37.95,3:34.62,3:27.50,3:33.36,https://www.facebook.com/events/1016110945736319/permalink/1024761714871242,
Chris Looney,<40,2022LOON02,4:13.47,3:41.82,4:19.64,3:41.82,4:04.98,https://www.facebook.com/chris.looney/videos/2106055492914500,
