Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Zach Nahlik,<40,,30,28,26,26,28.00,https://www.facebook.com/events/812336301143017/permalink/813867740989873,
Shen Flindell,50+,2023FLIN02,35,30,26,26,30.33,https://www.facebook.com/events/812336301143017/permalink/819655513744429,
Richard Taylor,50+,2015TAYL04,33,37,42,33,37.33,https://www.facebook.com/events/812336301143017/permalink/814358630940784,
Kristina Lim,50+,2022LIMK02,DNF,DNF,DNS,DNF,DNF,https://www.facebook.com/events/812336301143017/permalink/823682093341771,
