Name,Age,WCA ID,Solve 1 12,Solve 2 12,Solve 3 12,Solve 4 10,Solve 5 10,Best,Average,Link,Comment
Lisa Kucala,60+,2019KUCA01,10.74,9.78,10.01,9.46,9.81,9.46,9.87,https://www.facebook.com/events/2129532901115592/permalink/2138951390173743,
Fred Johnson,<40,2006JOHN01,11.14,17.05,16.06,12.38,11.05,11.05,13.19,https://www.facebook.com/frederick.g.johnson/videos/26635559406045149,
Joe Kucala,60+,2022KUCA01,13.02,DNF,14.58,13.12,13.46,13.02,13.72,https://www.facebook.com/events/2129532901115592/permalink/2134571037278445,
