Name,Age,WCA ID,Solve 1 9,Solve 2 9,Solve 3 9,Solve 4 7,Solve 5 7,Best,Average,Link,Comment
Enrymar Cisneros,40+,2013CISN01,8.67,8.42,10.33,11.45,7.51,7.51,9.14,https://www.facebook.com/events/2129532901115592/permalink/2139588810110001,
Lisa Kucala,60+,2019KUCA01,12.20,10.87,10.87,9.71,9.70,9.70,10.48,https://www.facebook.com/events/2129532901115592/permalink/2138960800172802,
Veronika Rose,40+,2024ROSE02,11.97,DNF,10.74,9.84,10.68,9.84,11.13,https://www.facebook.com/events/2129532901115592/permalink/2134437500625132,
Joe Kucala,60+,2022KUCA01,12.88,16.46,11.24,10.06,15.48,10.06,13.20,https://www.facebook.com/events/2129532901115592/permalink/2134564780612404,
Fred Johnson,<40,2006JOHN01,13.80,12.71,17.56,16.87,15.59,12.71,15.42,https://www.facebook.com/frederick.g.johnson/videos/2759958264342117,
