Name,Age,WCA ID,Solve 1 7,Solve 2 7,Solve 3 7,Solve 4 5,Solve 5 5,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,25.49,24.35,20.69,22.39,23.76,20.69,23.50,https://www.facebook.com/events/1243256814319232/permalink/1252249546753292,
Fred Johnson,<40,2006JOHN01,36.81,31.20,52.11,39.58,40.42,31.20,38.94,https://www.facebook.com/frederick.g.johnson/videos/1946561842654148,
Enrymar Cisneros,40+,2013CISN01,40.66,40.28,35.90,35.74,44.14,35.74,38.95,https://www.facebook.com/events/1243256814319232/permalink/1247067367271510,
Toby Chamberlain,50+,2022CHAM03,42.38,44.27,52.93,39.85,45.89,39.85,44.18,https://www.facebook.com/events/1243256814319232/permalink/1253028476675399,
Lisa Kucala,60+,2019KUCA01,41.02,48.00,40.95,51.35,46.69,40.95,45.24,https://www.facebook.com/events/1243256814319232/permalink/1252077266770520,
Joe Kucala,60+,2022KUCA01,1:35.54,1:37.07,3:12.84,DNS,DNS,1:35.54,2:08.48,https://www.facebook.com/events/1243256814319232/permalink/1247858337192413,
