Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Marius Rombout Ferreira van Riemsdijk,40+,2014RIEM01,32,35,34,32,33.67,https://www.facebook.com/events/930519955353118/permalink/931967171875063,
Richard Taylor,50+,2015TAYL04,DNF,48,DNS,48,DNF,https://www.facebook.com/events/930519955353118/permalink/937430351328745,
Kristina Lim,50+,,49,49,DNS,49,DNF,https://www.facebook.com/events/930519955353118/permalink/937786631293117,
