Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Grzegorz Pacewicz,40+,,DNF,53.70,DNF,53.70,DNF,https://www.facebook.com/events/442673873440898/permalink/442975840077368,
Huy Nguyen,40+,2019NGUY29,1:24.47,DNF,DNF,1:24.47,DNF,https://www.facebook.com/events/442673873440898/permalink/445493293158956,
Anthony Rochester,40+,2019ROCH03,DNF,2:15.33,DNF,2:15.33,DNF,https://www.facebook.com/events/442673873440898/permalink/444871229887829,
Javier Rossi,50+,2017ROSS10,2:34.83,DNF,DNF,2:34.83,DNF,https://www.facebook.com/100000123498724/videos/4282451065102301,
