Name,Age,WCA ID,Solve 1 7,Solve 2 7,Solve 3 7,Solve 4 5,Solve 5 5,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,20.91,22.00,23.71,22.62,26.27,20.91,22.78,https://www.facebook.com/events/1413099227213564/permalink/1420899179766902,
Enrymar Cisneros,40+,2013CISN01,40.85,40.67,34.14,37.02,41.93,34.14,39.51,https://www.facebook.com/events/1413099227213564/permalink/1423008886222598,
Pete Lee,40+,2018LEEP04,44.39,53.46,57.08,47.52,1:18.13,44.39,52.69,https://www.facebook.com/events/1413099227213564/permalink/1414067337116753,
Toby Chamberlain,50+,2022CHAM03,42.33,48.13,1:17.98,1:13.56,55.30,42.33,59.00,https://www.facebook.com/events/1413099227213564/permalink/1418182386705248,
Joe Kucala,60+,2022KUCA01,1:39.80,1:31.52,1:22.53,DNS,DNS,1:22.53,1:31.28,https://www.facebook.com/events/1413099227213564/permalink/1417117793478374,
