Name,Age,WCA ID,Solve 1 3,Solve 2 3,Solve 3 3,Solve 4 3,Solve 5 3,Best,Average,Link,Comment
Daniel Houghton,40+,2016HOUG03,59.76,57.38,57.73,46.72,50.86,46.72,55.32,https://www.facebook.com/events/932001989228139/permalink/941640671597604,
Fred Johnson,<40,2006JOHN01,59.71,1:02.83,57.52,59.57,59.84,57.52,59.71,https://www.facebook.com/frederick.g.johnson/videos/685297297980430,
Shen Flindell,50+,2023FLIN02,1:09.12,1:01.14,1:02.82,55.84,1:02.97,55.84,1:02.31,https://www.facebook.com/events/932001989228139/permalink/942010164893988,
Joe Kucala,60+,2022KUCA01,4:16.82,3:51.87,DNS,DNS,DNS,3:51.87,DNF,https://www.facebook.com/events/932001989228139/permalink/935954708832867,
