Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Daniel Houghton,40+,2016HOUG03,3:40.82,3:15.94,3:22.97,3:15.94,3:26.58,https://www.facebook.com/events/769039921377061/permalink/774309547516765,
JM Tambaoan,40+,,6:22.89,7:21.08,6:15.09,6:15.09,6:39.69,https://www.facebook.com/events/769039921377061/permalink/772977887649931,
