Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Daniel Houghton,40+,2016HOUG03,16.75,24.21,13.69,18.64,16.24,13.69,17.21,https://www.facebook.com/events/542929047949179/permalink/545663787675705,
Chris Looney,<40,2022LOON02,16.88,17.15,17.81,16.17,18.42,16.17,17.28,https://www.facebook.com/chris.looney/videos/121199324273540,
Toby Chamberlain,40+,2022CHAM03,17.75,17.66,DNF,16.08,19.59,16.08,18.33,https://www.facebook.com/520891933/videos/1548532572305308,
Ed Connell,<40,2018CONN04,18.01,18.44,12.70,20.20,18.68,12.70,18.38,https://www.facebook.com/events/542929047949179/permalink/550138137228270,
Gordon Holey,40+,2021HOLE01,22.24,20.65,21.91,20.76,23.81,20.65,21.64,https://www.facebook.com/766997877/videos/773236254151635,"Felt really fast this week :). Best average on cam, beats my comp PR"
JM Tambaoan,40+,,25.60,21.31,27.25,24.80,19.82,19.82,23.90,https://www.facebook.com/events/542929047949179/permalink/544479227794161,
Dan Smith,50+,2018SMIT42,27.15,22.03,26.44,28.62,23.04,22.03,25.54,https://www.facebook.com/events/542929047949179/permalink/548884737353610,
Mickey Doyle,40+,2021DOYL02,24.29,33.73,26.78,27.65,29.05,24.29,27.83,https://www.facebook.com/events/542929047949179/permalink/550090937232990,
Lisa Kucala,50+,2019KUCA01,25.90,DNF,28.47,33.88,37.75,25.90,33.37,https://www.facebook.com/events/542929047949179/permalink/550254073883343,
Fletch Cloyes,50+,2023CLOY01,55.89,1:24.96,1:36.13,1:07.15,1:05.34,55.89,1:12.48,https://www.facebook.com/events/542929047949179/permalink/546849117557172,My first
