Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
David Roche,50+,2014ROCH07,31,26,30,26,29.00,https://www.facebook.com/events/1155993541977926/permalink/1159731354937478,
Marius Rombout Ferreira van Riemsdijk,40+,2014RIEM01,30,30,DNF,30,DNF,https://www.facebook.com/events/1155993541977926/permalink/1156850481892232,
