Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
David Roche,50+,2014ROCH07,33,29,30,29,30.67,https://www.facebook.com/events/1030102914658872/permalink/1031696284499535,
Anthony Rochester,40+,2019ROCH03,42,35,DNF,35,DNF,https://www.facebook.com/events/1030102914658872/permalink/1030867384582425,
