Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Lisa Kucala,50+,2019KUCA01,8.16,10.31,9.11,11.46,10.76,8.16,10.06,https://www.facebook.com/events/1513433686174189/permalink/1519638145553743,
Dan Smith,50+,2018SMIT42,8.67,9.56,12.39,14.90,10.38,8.67,10.78,https://www.facebook.com/events/1513433686174189/permalink/1521014138749477,
Kristina Lim,50+,2022LIMK02,9.79,10.49,12.73,16.95,9.06,9.06,11.00,https://www.facebook.com/1045330593/videos/1296535614339837,
Shawn Doyle,<10,2022DOYL03,5.43,9.50,14.11,9.54,16.99,5.43,11.05,https://www.facebook.com/events/1513433686174189/permalink/1521009032083321,
Ed Connell,<40,2018CONN04,13.73,13.56,14.30,18.73,13.30,13.30,13.86,https://www.facebook.com/events/1513433686174189/permalink/1517181549132736,
Joe Kucala,60+,2022KUCA01,10.18,16.26,14.48,14.11,15.82,10.18,14.80,https://www.facebook.com/events/1513433686174189/permalink/1518516175665940,
Mickey Doyle,50+,2021DOYL02,13.43,14.46,17.94,16.99,8.87,8.87,14.96,https://www.facebook.com/events/1513433686174189/permalink/1520999485417609,
Daniel Houghton,40+,2016HOUG03,20.68,10.01,14.84,17.85,15.16,10.01,15.95,https://www.facebook.com/events/2641073766048109/permalink/2659177644237721,
