Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Peter Andersson,60+,2013ANDE01,DNF,DNF,DNF,DNF,DNF,https://www.facebook.com/events/268121109391896/permalink/275795365291137,
