Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Yi-Wei Chen,40+,2020CHEN34,40.62,28.49,57.18,31.92,44.50,28.49,39.01,https://www.facebook.com/events/229553919432988/permalink/236693698719010,
Gordon Holey,40+,2021HOLE01,58.79,49.81,39.37,1:08.92,59.63,39.37,56.08,https://www.facebook.com/766997877/videos/596742045393926,
Mickey Doyle,40+,2021DOYL02,1:17.55,56.65,1:07.79,DNS,DNS,56.65,1:07.33,https://www.facebook.com/events/229553919432988/permalink/236266425428404,
