Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Daniel Houghton,40+,2016HOUG03,3:22.50,3:21.88,3:24.33,3:21.88,3:22.90,https://www.facebook.com/events/1616007312171296/permalink/1620896198349074,
Yi-Wei Chen,40+,2020CHEN34,4:13.48,3:50.27,4:12.44,3:50.27,4:05.40,https://www.facebook.com/events/1616007312171296/permalink/1623373824767978,
Chris Looney,<40,2022LOON02,3:58.46,4:32.04,3:55.25,3:55.25,4:08.58,https://www.facebook.com/chris.looney/videos/211447268131372,
