Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Jae Park,40+,2015PARK24,59.69,1:32.48,58.68,58.68,1:10.28,https://www.facebook.com/events/208176410240808?view=permalink&id=209854233406359,
Thierry Boisivon,40+,2011BOIS01,1:26.17,2:25.50,1:18.72,1:18.72,1:43.46,https://www.facebook.com/events/208176410240808?view=permalink&id=211642029894246,
Chris Hardwick,<40,2003HARD01,2:17.56,2:36.57,1:47.08,1:47.08,2:13.74,https://www.facebook.com/events/208176410240808?view=permalink&id=210547000003749,Got a mean!
Huy Nguyen,40+,2019NGUY29,2:16.04,DNF,2:08.22,2:08.22,DNF,https://www.facebook.com/events/208176410240808?view=permalink&id=211375159920933,
Jeremy Duehring,40+,2016DUEH02,2:32.64,DNS,DNS,2:32.64,DNF,https://www.facebook.com/jeremy.duehring/videos/10160146910827846,
Andy Nicholls,40+,2015NICH04,DNF,2:52.56,DNF,2:52.56,DNF,https://www.facebook.com/events/208176410240808?view=permalink&id=211094713282311,
