Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Geoff Hartnell,40+,2017HART06,1:50.26,1:46.01,1:38.72,1:41.12,1:48.16,1:38.72,1:45.10,https://www.facebook.com/events/604103587178706?view=permalink&id=604206750501723,
Andy Nicholls,40+,2015NICH04,2:54.55,2:21.01,2:40.89,DNS,DNS,2:21.01,2:38.82,https://www.facebook.com/events/604103587178706?view=permalink&id=606984593557272,
Aaron Cumes,40+,2018CUME02,3:52.70,DNS,DNS,DNS,DNS,3:52.70,DNF,https://www.facebook.com/events/604103587178706?view=permalink&id=604969967092068,PB single ⚡
