Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Fumiki Koseki,40+,2005KOSE01,4:05.56,4:34.27,5:09.00,4:05.56,4:36.28,https://www.facebook.com/events/412251730086008/permalink/415828036395044,
Geoff Hartnell,40+,2017HART06,5:59.21,5:25.09,5:30.82,5:25.09,5:38.37,https://www.facebook.com/events/412251730086008/permalink/412930550018126,
Pete Lee,<40,2018LEEP04,6:11.71,6:15.41,8:01.93,6:11.71,6:49.68,https://www.facebook.com/events/412251730086008/permalink/412314606746387,
