Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Lisa Kucala,50+,2019KUCA01,10.19,10.16,8.66,10.54,DNF,8.66,10.30,https://www.facebook.com/events/256225627472117/permalink/264383419989671,
Maiko Curry,40+,2023CURR07,10.62,9.96,10.60,12.71,DNF,9.96,11.31,https://www.facebook.com/events/256225627472117/permalink/256736740754339,
Kristina Lim,50+,2022LIMK02,14.41,14.08,20.83,17.15,14.69,14.08,15.42,https://www.facebook.com/1045330593/videos/379494934652961,
Dan Smith,50+,2018SMIT42,22.91,27.02,21.89,21.45,24.56,21.45,23.12,https://www.facebook.com/events/256225627472117/permalink/263780626716617,
Joe Kucala,60+,2022KUCA01,21.81,25.04,DNF,25.29,30.67,21.81,27.00,https://www.facebook.com/events/256225627472117/permalink/261189666975713,
Mickey Doyle,50+,2021DOYL02,26.25,27.34,27.74,34.57,34.99,26.25,29.88,https://www.facebook.com/events/256225627472117/permalink/264976339930379,
