Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Marius Rombout Ferreira van Riemsdijk,40+,2014RIEM01,35,33,33,33,33.67,https://www.facebook.com/events/258221760599764/permalink/261070116981595,
Richard Taylor,50+,2015TAYL04,43,49,DNF,43,DNF,https://www.facebook.com/events/258221760599764/permalink/262928976795709,
