Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,29.53,28.71,25.01,28.06,45.65,25.01,28.77,https://www.facebook.com/745394767/videos/493249437074678,
Toby Chamberlain,50+,2022CHAM03,1:12.22,1:13.18,59.98,DNS,DNS,59.98,1:08.46,https://www.facebook.com/events/1967492723733489/permalink/1975552226260872,
