Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Konsta Jukka,40+,2008JUKK01,47.01,30.56,28.84,23.96,25.67,23.96,28.36,https://www.facebook.com/events/1017705805364611/permalink/1021628458305679,
Ed Connell,<40,2018CONN04,36.68,25.52,34.86,24.81,30.79,24.81,30.39,https://www.facebook.com/events/2855876438029747/permalink/2867546170196107,
Fumiki Koseki,40+,2005KOSE01,29.03,31.77,25.92,31.33,42.04,25.92,30.71,https://www.facebook.com/events/1017705805364611/permalink/1023561028112422,
Yoann Lecoeur,40+,2016LECO01,33.54,40.43,50.50,40.71,41.83,33.54,40.99,https://www.facebook.com/events/1017705805364611/permalink/1022443291557529,
