Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Fumiki Koseki,40+,2005KOSE01,3:01.22,3:06.39,3:24.23,3:01.22,3:10.61,https://www.facebook.com/events/758279974902955/permalink/763880981009521,
Konsta Jukka,40+,2008JUKK01,3:46.67,3:13.39,3:14.14,3:13.39,3:24.73,https://www.facebook.com/events/758279974902955/permalink/762043501193269,
Pete Lee,<40,2018LEEP04,4:27.51,5:20.16,4:54.28,4:27.51,4:53.98,https://www.facebook.com/events/758279974902955/permalink/762983131099306,
