Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Konsta Jukka,40+,2008JUKK01,1:41.84,1:44.44,1:39.27,1:35.06,1:36.19,1:35.06,1:39.10,https://www.facebook.com/events/401731615009477/permalink/410531024129536,
Yi-Wei Chen,40+,,3:37.40,3:27.16,3:20.18,DNS,DNS,3:20.18,3:28.25,https://www.facebook.com/events/401731615009477/permalink/408497014332937,
