Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Enrymar Cisneros,<40,2013CISN01,3:27.27,3:50.72,3:31.86,3:27.27,3:36.62,https://www.facebook.com/events/293852429335502/permalink/302375701816508,
Pete Lee,<40,2018LEEP04,3:50.37,3:40.40,3:47.81,3:40.40,3:46.19,https://www.facebook.com/events/293852429335502/permalink/297866525600759,
Yi-Wei Chen,40+,,5:08.98,4:42.21,DNS,4:42.21,DNF,https://www.facebook.com/events/293852429335502/permalink/300177872036291,
