Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Marius Rombout Ferreira van Riemsdijk,40+,2014RIEM01,28,30,34,28,30.67,https://www.facebook.com/events/437271385803274/permalink/437787502418329,
Kristina Lim,50+,2022LIMK02,49,57,DNF,49,DNF,https://www.facebook.com/events/437271385803274/permalink/441840548679691,
