Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Peter Andersson,60+,2013ANDE01,DNF,DNF,1:58.05,1:58.05,DNF,https://www.facebook.com/events/1446099522937900/permalink/1454192055461980,
Daniel Houghton,40+,2016HOUG03,DNF,2:27.97,3:12.60,2:27.97,DNF,https://www.facebook.com/events/1446099522937900/permalink/1454182532129599,
Toby Chamberlain,50+,2022CHAM03,2:45.10,3:00.45,2:29.25,2:29.25,2:44.93,https://www.facebook.com/events/1446099522937900/permalink/1452716025609583,
Shen Flindell,50+,2023FLIN02,2:33.20,DNF,3:02.12,2:33.20,DNF,https://www.facebook.com/745394767/videos/494086183198944,
Michael Lee,40+,2023LEEM05,3:22.36,DNF,DNF,3:22.36,DNF,https://www.facebook.com/events/1446099522937900/permalink/1452052505675935,
Dan Smith,50+,2018SMIT42,DNF,3:48.08,3:27.90,3:27.90,DNF,https://www.facebook.com/events/1446099522937900/permalink/1449003449314174,Solve #2 is a combo of memo and execution since I didn't realize until after memo that the timer had stopped.
