Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
David Roche,50+,2014ROCH07,31,25,26,25,27.33,https://www.facebook.com/events/618224723823300/permalink/621387840173655,
Kristina Lim,50+,2022LIMK02,32,49,DNS,32,DNF,https://www.facebook.com/events/618224723823300/permalink/618835353762237,
