Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Andy Nicholls,40+,2015NICH04,5:37.26,5:58.88,5:27.34,5:27.34,5:41.16,https://www.facebook.com/events/1130228284009045/permalink/1130521167313090,
Geoff Hartnell,40+,2017HART06,6:03.40,6:06.85,5:43.85,5:43.85,5:58.03,https://www.facebook.com/events/1130228284009045/permalink/1131048293927044,
Jeremy Duehring,40+,2016DUEH02,8:08.23,DNS,DNS,8:08.23,DNF,https://www.facebook.com/jeremy.duehring/videos/10160093213052846,
Pete Lee,<40,2018LEEP04,8:22.45,9:26.63,DNS,8:22.45,DNF,https://www.facebook.com/events/1130228284009045/permalink/1130482110650329,
