Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Glyn Brown,40+,2023BROW47,4:04.61,4:14.00,4:13.45,4:04.61,4:10.69,https://www.facebook.com/events/1658275441710851/permalink/1660346308170431,
Shen Flindell,50+,2023FLIN02,4:53.12,4:39.17,4:18.09,4:18.09,4:36.79,https://www.facebook.com/events/1658275441710851/permalink/1662795591258836,
Pete Lee,40+,2018LEEP04,6:14.47,DNF,5:27.88,5:27.88,DNF,https://www.facebook.com/events/1658275441710851/permalink/1666779440860451,
Lisa Kucala,60+,2019KUCA01,10:01.85,DNF,DNS,10:01.85,DNF,https://www.facebook.com/events/1658275441710851/permalink/1668439057361156,
