Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Dan Smith,50+,2018SMIT42,27.71,26.53,22.54,26.64,22.96,22.54,25.38,https://www.facebook.com/events/501753452722790/permalink/510225875208881,
Mickey Doyle,50+,2021DOYL02,30.12,33.37,36.63,28.30,36.62,28.30,33.37,https://www.facebook.com/events/501753452722790/permalink/509581615273307,
Lisa Kucala,60+,2019KUCA01,43.77,1:08.11,49.19,43.86,46.47,43.77,46.51,https://www.facebook.com/events/501753452722790/permalink/510984741799661,
