Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,34,36,35,34,35.00,https://www.facebook.com/events/2034790080362104/permalink/2042515829589529,
Kristina Lim,50+,2022LIMK02,DNF,44,DNS,44,DNF,https://www.facebook.com/events/2034790080362104/permalink/2046037992570646,
